note_path,note_name,note_hash,note_size,modified_time,stages,output_paths,statuses,processed_dates
/Users/jose/Documents/Obsidian/Evermd/AGUA/Multifunctional urban flood resilience enhancement strategies.md,Multifunctional urban flood resilience enhancement strategies.md,39e97c8efe09d0b5700df14b84e96f2a,515,1747835320.4545133,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Multifunctional urban flood resilience enhancement strategies.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/Nassau County  ¿Como pasar de un P3 $1,2bn a 20 años a un P3 $2bn,a 50 años. En medio un proceso abierto por corrupción a su Nassau County Executive.md","Nassau County  ¿Como pasar de un P3 $1,2bn a 20 años a un P3 $2bn,a 50 años. En medio un proceso abierto por corrupción a su Nassau County Executive.md",ed0f04c14993933d06407ecf8bb99c5f,5295,1747835322.2835445,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Nassau County  ¿Como pasar de un P3 $1,2bn a 20 años a un P3 $2bn,a 50 años. En medio un proceso abierto por corrupción a su Nassau County Executive.md",completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/Nigeria's megacity, Lagos, faces 'unacceptable' water and sanitation crisis, UN expert warns_Public-public partnerships (PUPs) in water.md","Nigeria's megacity, Lagos, faces 'unacceptable' water and sanitation crisis, UN expert warns_Public-public partnerships (PUPs) in water.md",4516e96f3a15a23c1e7329dd96360de6,3895,1747835322.2706368,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Nigeria's megacity, Lagos, faces 'unacceptable' water and sanitation crisis, UN expert warns_Public-public partnerships (PUPs) in water.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Ocho preguntas para descifrar el Canal de Navarra_ La Transparencia respecto a las Concesionarias de Autopistas.md,Ocho preguntas para descifrar el Canal de Navarra_ La Transparencia respecto a las Concesionarias de Autopistas.md,7f979fe83e2c7629172f2b1af2db9c0c,6472,1747835320.193598,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Ocho preguntas para descifrar el Canal de Navarra_ La Transparencia respecto a las Concesionarias de Autopistas.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Ofensiva del Ibex contra los ayuntamientos de España que remunicipalizan el agua_ Asociación para la excelencia de los servicios públicos.md,Ofensiva del Ibex contra los ayuntamientos de España que remunicipalizan el agua_ Asociación para la excelencia de los servicios públicos.md,6486b3a116bd1cf08aacb56db72b6d87,5587,1747835320.2078402,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Ofensiva del Ibex contra los ayuntamientos de España que remunicipalizan el agua_ Asociación para la excelencia de los servicios públicos.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/One Water L.A.md,One Water L.A.md,c6455459bc28902f9a920d1eb7146c09,3200,1747835320.3658757,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/AGUA/One Water L.A.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Orden HAP20752014 criterios de cálculo del coste efectivo de los servicios locales.md,Orden HAP20752014 criterios de cálculo del coste efectivo de los servicios locales.md,f89d8bd4300b03e97ba85eaad6af724c,435,1747835320.9184926,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Orden HAP20752014 criterios de cálculo del coste efectivo de los servicios locales.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Panel Recommends Changes to Two-Decade-Old EPA Water Affordability Guidelines - Circle of Blue.md,Panel Recommends Changes to Two-Decade-Old EPA Water Affordability Guidelines - Circle of Blue.md,7bd588721b82196c9bf57fce1f27304c,8930,1747835321.7900214,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Panel Recommends Changes to Two-Decade-Old EPA Water Affordability Guidelines - Circle of Blue.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/Pedro Arrojo, nuevo Relator Especial de la ONU para los derechos humanos al agua y al saneamiento  iAgua.md","Pedro Arrojo, nuevo Relator Especial de la ONU para los derechos humanos al agua y al saneamiento  iAgua.md",0e1d5f94344110af494cfc25ad7a5c3d,5135,1747835321.9760532,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Pedro Arrojo, nuevo Relator Especial de la ONU para los derechos humanos al agua y al saneamiento  iAgua.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Peter Glas - OECD water governance Foro económico del agua.md,Peter Glas - OECD water governance Foro económico del agua.md,bd2045ec9a4674a55f84e6ee42a2efc5,572,1747835321.8665352,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Peter Glas - OECD water governance Foro económico del agua.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Pipeline Vulnerability Analyses for Denver Water  LinkedIn.md,Pipeline Vulnerability Analyses for Denver Water  LinkedIn.md,39593f76338ba5c192bbe6d88afa2607,1576,1747835320.1435585,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Pipeline Vulnerability Analyses for Denver Water  LinkedIn.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Portal de Salud.md,Portal de Salud.md,3741f1198a97fc57d6e754ac49c9750b,6219,1747835321.0597684,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Portal de Salud.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Presentación Foro PPP en iWater - www.foroppp.com.md,Presentación Foro PPP en iWater - www.foroppp.com.md,2d4f187a1b14c6d8048c5f4a2022fb61,521,1747835322.075793,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Presentación Foro PPP en iWater - www.foroppp.com.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Presentación Jaime Morell Encuentro de Ciudades por el Agua Pública 3 Noviembre 2016.md,Presentación Jaime Morell Encuentro de Ciudades por el Agua Pública 3 Noviembre 2016.md,9eaa9f9fd8728f1c587a436fa0914f30,798,1747835320.2195477,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Presentación Jaime Morell Encuentro de Ciudades por el Agua Pública 3 Noviembre 2016.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/Privatised water costs consumers £2.3bn more a year, study says.md","Privatised water costs consumers £2.3bn more a year, study says.md",58b2c3cbcef97097602ed4566cecbecf,7495,1747835322.257409,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Privatised water costs consumers £2.3bn more a year, study says.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Public Services & Democracy  Our Public Water Future.md,Public Services & Democracy  Our Public Water Future.md,1d3b5867c3e5aea9e783529bf2e33f8f,14428,1747835320.167171,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Public Services & Democracy  Our Public Water Future.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Publications - The Water Institute at UNC.md,Publications - The Water Institute at UNC.md,0bd7977fd75034eef0c1457bcf969a16,68108,1747835320.8078043,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Publications - The Water Institute at UNC.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/REGIMEN JURIDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANISTICAS Y DE SERVICIO PUBLICO (II), por Fernando García Rubio, Profesor Titular de Derech_167b45.md","REGIMEN JURIDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANISTICAS Y DE SERVICIO PUBLICO (II), por Fernando García Rubio, Profesor Titular de Derech_167b45.md",ee93ede34fc0f45730120da7f067b39d,50647,1747835322.1050065,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/REGIMEN JURIDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANISTICAS Y DE SERVICIO PUBLICO (II), por Fernando García Rubio, Profesor Titular de Derech_167b45.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Record-breaking climate change pushes world into ‘uncharted territory’.md,Record-breaking climate change pushes world into ‘uncharted territory’.md,c7e79dfe63bb00a10b6c6a57babb253c,7192,1747835321.0977151,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Record-breaking climate change pushes world into ‘uncharted territory’.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Reform of the Irish water sectoropportunities and challenges.md,Reform of the Irish water sectoropportunities and challenges.md,0f08b4c1268f2a03120b70bcffdfc30f,578,1747835321.7343917,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Reform of the Irish water sectoropportunities and challenges.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Regulación de los servicios del agua urbana en Europa - Blog  iAgua.md,Regulación de los servicios del agua urbana en Europa - Blog  iAgua.md,7f3f5bea19813a966611abec53b31b6e,24199,1747835321.4564755,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Regulación de los servicios del agua urbana en Europa - Blog  iAgua.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Report Annual OPEX for water and wastewater utilities nearing $100 billion  Water Finance & Management.md,Report Annual OPEX for water and wastewater utilities nearing $100 billion  Water Finance & Management.md,cf53dfcd35029e832c385bec95b417ad,4486,1747835321.349027,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Report Annual OPEX for water and wastewater utilities nearing $100 billion  Water Finance & Management.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Report Forecasted spending on smart water technology tops $20 billion over next decade - Water Finance & Management.md,Report Forecasted spending on smart water technology tops $20 billion over next decade - Water Finance & Management.md,02238afb1989f0bca0f6394fa5ef65c3,4610,1747835320.1035593,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Report Forecasted spending on smart water technology tops $20 billion over next decade - Water Finance & Management.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Retos en la gestión del agua Las tasas del servicio.md,Retos en la gestión del agua Las tasas del servicio.md,f0b88597e8aab4ab7e4dc5dd264f2722,22086,1747835320.674854,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Retos en la gestión del agua Las tasas del servicio.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/RÉGIMEN JURÍDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANÍSTICAS Y DE SERVICIO PUBLICO (I), por Fernando García Rubio, Profesor Titular de Derecho_705211.md","RÉGIMEN JURÍDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANÍSTICAS Y DE SERVICIO PUBLICO (I), por Fernando García Rubio, Profesor Titular de Derecho_705211.md",84bda7a12bd52907eb10c46620414585,898,1747835320.8190014,triaged,"/Users/jose/Documents/Obsidian/Ever-curated/triage/RÉGIMEN JURÍDICO-ADMINISTRATIVO DEL SERVICIO DE ABASTECIMIENTO DE AGUA A LAS POBLACIONES Y SUS VINCULACIONES URBANÍSTICAS Y DE SERVICIO PUBLICO (I), por Fernando García Rubio, Profesor Titular de Derecho_705211.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/SYLLABUS Curso Regulación Agua UB PDEconomia i Regulació dels Serveis d'Aigua.md,SYLLABUS Curso Regulación Agua UB PDEconomia i Regulació dels Serveis d'Aigua.md,8b0d323dae3a6388c5a09635ace71486,9597,1747835322.3120382,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/SYLLABUS Curso Regulación Agua UB PDEconomia i Regulació dels Serveis d'Aigua.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/ScienceDirect.com - Progress in Neuro-Psychopharmacology and Biological Psychiatry - Patterns of cardiorespiratory coordination in young women with recurrent major depressive disorder treated with escita_d182a4.md,ScienceDirect.com - Progress in Neuro-Psychopharmacology and Biological Psychiatry - Patterns of cardiorespiratory coordination in young women with recurrent major depressive disorder treated with escita_d182a4.md,360a88a5d1260a64efcd539ddaeef8e6,7101,1747835322.0454786,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/AGUA/ScienceDirect.com - Progress in Neuro-Psychopharmacology and Biological Psychiatry - Patterns of cardiorespiratory coordination in young women with recurrent major depressive disorder treated with escita_d182a4.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Six things I learned at World Water Week  Insight Global Water Intelligence.md,Six things I learned at World Water Week  Insight Global Water Intelligence.md,478284498f6cb546ef990bb1f352ff3b,19139,1747835321.3364956,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Six things I learned at World Water Week  Insight Global Water Intelligence.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Smart Water For Europe  EU research project.md,Smart Water For Europe  EU research project.md,2184b83981e10e79c9b97785c4a63f25,15515,1747835320.7000644,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Smart Water For Europe  EU research project.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Software que reduce el tiempo de simulación de las redes de distribución de agua hasta un 59%.md,Software que reduce el tiempo de simulación de las redes de distribución de agua hasta un 59%.md,c3ac3d01cf041588d60006cfea2cf47b,10050,1747835321.640481,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Software que reduce el tiempo de simulación de las redes de distribución de agua hasta un 59%.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Southeast Queensland water prices may be too low_¿España.md,Southeast Queensland water prices may be too low_¿España.md,5a988a2f64034804eda93138e120c706,3795,1747835321.6606033,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Southeast Queensland water prices may be too low_¿España.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/TARIFAS ANALITICAS AGUAS DE REUS.md,TARIFAS ANALITICAS AGUAS DE REUS.md,310c52d47a8a094814500b5e44b3bfac,396,1747835320.2122872,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/TARIFAS ANALITICAS AGUAS DE REUS.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Tejerina se compromete a que 2017 sea «clave» para un Pacto Nacional del Agua_En el PHN del 2001 ya hablábamos de esto.md,Tejerina se compromete a que 2017 sea «clave» para un Pacto Nacional del Agua_En el PHN del 2001 ya hablábamos de esto.md,606d4b2b0e4d10820d98bfe2f3ca546a,6775,1747835321.6174805,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Tejerina se compromete a que 2017 sea «clave» para un Pacto Nacional del Agua_En el PHN del 2001 ya hablábamos de esto.md,completed,2025-10-18 11:35:35
"/Users/jose/Documents/Obsidian/Evermd/AGUA/Terrassa aprueba revertir los bienes del servicio del agua_El riesgo operacional, en el nuevo régimen de las concesiones administrativas_Directiva relativa a la adjudicación contratos de concesión.md","Terrassa aprueba revertir los bienes del servicio del agua_El riesgo operacional, en el nuevo régimen de las concesiones administrativas_Directiva relativa a la adjudicación contratos de concesión.md",ae85858715282bcd01a8132918c74b13,6590,1747835321.0496876,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Terrassa aprueba revertir los bienes del servicio del agua_El riesgo operacional, en el nuevo régimen de las concesiones administrativas_Directiva relativa a la adjudicación contratos de concesión.md",completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/Test Kits Help Quantify Microbial Populations in Water - WaterWorld.md,Test Kits Help Quantify Microbial Populations in Water - WaterWorld.md,420b2e14732e1002030d63eb5047f7a9,8911,1747835321.556374,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Test Kits Help Quantify Microbial Populations in Water - WaterWorld.md,completed,2025-10-18 11:35:35
/Users/jose/Documents/Obsidian/Evermd/AGUA/The Economist  China Water A massive diversion.md,The Economist  China Water A massive diversion.md,53f7db4444cd97e2a7039af74d11bf05,24085,1747835320.247991,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/The Economist  China Water A massive diversion.md,completed,2025-10-18 11:35:35
